question,product_description,image_url,label
Does the guitar come with strings?,Epiphone AJ-100CE Cutaway Acoustic / Electric Guitar Mahogany Body Select Spruce Top Rosewood Fingerboard Mahogany Neck 25.5 scale,https://www.amazon.co.uk/ask/questions/Tx1LWKLP8YGZEWD,0
Use in outdoor lights?,Duracell Recharge Ultra Type D batteries 3000 mAhPack of 2,https://www.amazon.co.uk/ask/questions/Tx1DWGHA2A166SY,0
is this any good for ambient sounds ?  Or just bass ?,Novation Bass Station Ii Analogue Monosynth,https://www.amazon.co.uk/ask/questions/Tx1C0ZV3Z94BBN0,0
what size would a minature pinscher need?,Pet Qwerks Babble Ball Small Blue,https://www.amazon.co.uk/ask/questions/TxXYVF5Q1V0JXG,0
Can you buy a replacement trailer for this tractor,John Deere Ride-on Tractor with Loader and Detachable Trailer,https://www.amazon.co.uk/ask/questions/Tx22ATSYE23JPBE,0
can this be checked in with the luggage?,John Deere Ride-on Tractor with Loader and Detachable Trailer,https://www.amazon.co.uk/ask/questions/Tx3M337LTOHHKFY,0
how hard do you have to press to input a digit and can you go real fast?,Sharp EL 240SAB  CalculatorGrey,https://www.amazon.co.uk/ask/questions/TxE1F2SGQ54L1F,0
Does it mount under the bench or on top?,Irwin Record 53ed Woodworking Vice 10.1/2in With Quick Release and Dog,https://www.amazon.co.uk/ask/questions/Tx1OW1BXY68R4FC,0
Can this strap be used on an acoustic guitar?,Fender Running Logo Guitar Strap,https://www.amazon.co.uk/ask/questions/Tx3MEDS2N6ZLFCB,0
Is a 6 UK a child's 6 or adult ??,Optical White Converse Low Tops size 6 UK,https://www.amazon.co.uk/ask/questions/Tx3KY1DNH1ZYSSY,0
Is 11UK (at the top of the size list) an adults 11?,Optical White Converse Low Tops size 6 UK,https://www.amazon.co.uk/ask/questions/TxLD0ASFU92AM,0
Hello are these original? and what sizing? i need uk size 4,Converse M7652 unisex-adult Casual White (Weiß) 4M/6W UK (36.5 EU),https://www.amazon.co.uk/ask/questions/Tx277WO50FJRMCG,0
Do these have ball ends?  My 5 year old has just received his first acoustic guitar and I'm a novice!,Ernie Ball 2221 Regular Slinky 10-46 String Set,https://www.amazon.co.uk/ask/questions/TxNVF0DZ9DZPMO,0
would these work on a elevation electric guitar ?,Ernie Ball 2223 Electric Guitar Strings Super Slinky,https://www.amazon.co.uk/ask/questions/Tx36ZVOVO0Q842D,0
What are the dimensions of the pads?,"IRWIN QUICK-GRIP 450mm (18"") Medium-Duty Bar Clamp/Spreader",https://www.amazon.co.uk/ask/questions/Tx38S1S2KNOOMMK,0
I would like to buy this for my daughter for Xmas will I need any other equipment she will be using it on a mac pc,Rode Microphones RØDE NT1-A Vocal Pack,https://www.amazon.co.uk/ask/questions/TxZBB771VZOYAN,0
I’m confussed what comes in the box the image shows 2 microphones? Does it come with the shock mount and pop filter?,Rode Microphones RØDE NT1-A Vocal Pack,https://www.amazon.co.uk/ask/questions/Tx275ZQMY4BASEN,0
What quality of plastic has been used in processing and liquidizing bowl? Whether it is breakable or unbreakable? Ref.  Kenwood food processor fp691,Kenwood FP691A Multi-Pro Food Processor 900 W White,https://www.amazon.co.uk/ask/questions/Tx1OKIMJYFW5Q4P,0
Are these bits suitable to drill thru resin .. ?,Dremel Drill Bit Set (7 Pieces),https://www.amazon.co.uk/ask/questions/Tx3FAO64WV3FJ73,0
Does this attach to the UP86 Cutter please?,Fiskars Branch Saw for UP86UP84UP82,https://www.amazon.co.uk/ask/questions/Tx13ZZW8ED9LOT0,0
Does it have three or four claws?,Fiskars Weed Puller,https://www.amazon.co.uk/ask/questions/Tx1T2301MEX2NG,0
Does it come with a 5 year guarantee?????,SEBO X4EXTRA Automatic Upright Vacuum Cleaner - 1300 W,https://www.amazon.co.uk/ask/questions/Tx18NG885MNEJZW,0
Does the product come with a warranty? If yes how long is the warranty for?,SEBO X4EXTRA Automatic Upright Vacuum Cleaner - 1300 W,https://www.amazon.co.uk/ask/questions/Tx2PQOPP5M460BI,0
I need a quiet foot spa to use in small salon so that I don't have to shout at my clients. How noisy is this pleas?,Beurer FB25 Footspa with Magnetic Field Therapy,https://www.amazon.co.uk/ask/questions/Tx6TYM3VV6YULS,0
are the coins smooth on one side,Shove Halfpenny board - Shove Ha'penny Game,https://www.amazon.co.uk/ask/questions/Tx1M5SHJEQ8EBRS,0
Will these pens bleed into plywood?,Sharpie Ultra Fine Point Permanent Markers 24-Pack 80's Glam Assorted Colors (32893PP),https://www.amazon.co.uk/ask/questions/Tx3G9HSBOSS9A6D,0
will they help with occasional aggression towards other dogs,Mark And Chappell Ltd M&C Serene-UM Calm Naturally Calms & Soothes for Dogs & Cats (100 Tablets),https://www.amazon.co.uk/ask/questions/Tx1IX9HAOSQ1ORI,0
Will this blade fit the wahl arco moser animalline cordless clipper kit type 1854.0478 100-240v-50/60hz,Wahl Competition Blade No. 10 Full Tooth,https://www.amazon.co.uk/ask/questions/Tx3PXV61LTCG4Y,0
will this replace the blade on my wahl pro series dog clipper mains / rechargeable ones as i want to use metal combs with it thanks ”,Wahl Competition Blade No. 10 Full Tooth,https://www.amazon.co.uk/ask/questions/Tx28Z1U98W5SDZJ,0
I'm looking for a longer blade to fit my Wahl pro series clippers... is this one suitable?,WAHL Competition Blade Number 7F Full Tooth,https://www.amazon.co.uk/ask/questions/Tx2F5ONL70IS91J,0
Is it compatible with a Casio LK 130?,M-Audio SP-2   Universal Sustain Pedal with Piano Style Action for MIDI Keyboards Digital Pianos and More,https://www.amazon.co.uk/ask/questions/Tx29IT7KNVND3CN,0
Will this work on a Yahama Keyboard?,M-Audio SP-2   Universal Sustain Pedal with Piano Style Action for MIDI Keyboards Digital Pianos and More,https://www.amazon.co.uk/ask/questions/Tx165R11V5IK5HW,0
Will this fit my qualcast lawn mower meb1334m.  Rm34s. ?     Thank you,Qualcast Easi-trak 32 Replacement Blade,https://www.amazon.co.uk/ask/questions/TxGUF4S3KAOJHW,0
The large wheel it keeps unscrewing and falling off onto my hamster no matter how tight I screw it on!! Has anyone else had this problem?,Kaytee Spinner Giant Wheel 12 Inch (Colours Vary),https://www.amazon.co.uk/ask/questions/Tx1SR0045X8AP9G,0
How liquidy (runny) is it?,MicroScale Industries Micro Mask - Liquid Masking Fluid,https://www.amazon.co.uk/ask/questions/Tx170KUUH8YBQB1,0
Does anyone know if this game has a save battery that can run out?,Sonic 3 (Mega Drive),https://www.amazon.co.uk/ask/questions/Tx3SR2EENLGD0EA,0
are they suitable for the x1.1 model?,SEBO 5093ER Electrostatic Fleece Bags for Upright Vacuum Cleaner Pack of 8,https://www.amazon.co.uk/ask/questions/Tx1W8XF68EPKAYQ,0
how much floor space does the stand need while been used?,Hercules GS422B Duo Guitar Stand,https://www.amazon.co.uk/ask/questions/Tx3W3TIINVPZFFU,0
Can this be washed in the dishwasher?,Waterproof Electronic Digital Thermometer,https://www.amazon.co.uk/ask/questions/TxCDX09M1H54M6,0
Can it be used to measure air temperature around a bbq set? does it need to be in contact with an object or is it a non contact thermometer thanks!,Waterproof Electronic Digital Thermometer,https://www.amazon.co.uk/ask/questions/Tx1RGWD58HYUB2H,0
does it have more than a 45 degree cutting angle?,Makita LS1040 240 V 260 mm Mitre Saw,https://www.amazon.co.uk/ask/questions/Tx3BYZKBFI010OB,0
Is this good for peanuts or only smaller wild seed food?,Jacobi Jayne SB-P Plus Green,https://www.amazon.co.uk/ask/questions/Tx37DN4RXDPOPI,0
Do you sell a replacement seal once the rubber perishes?,Smartcafe Cafetiere Hot Mug Red,https://www.amazon.co.uk/ask/questions/Tx2NGQVTB79FR2Q,0
Can someone tell me electric power of the motor?,Qualcast Easi-Trak 320 32cm Electric Rotary Lawn Mower (discontinued by manufacturer),https://www.amazon.co.uk/ask/questions/Tx360RL3VSRXTEI,0
Does it make humus?,Cuisinart Mini Food Processor - Silver,https://www.amazon.co.uk/ask/questions/Tx2LZ6R061LAOP4,0
Is there a way of taking lid off and putting on easily? also is it like the Kenwood one I have hadpreviously.,Cuisinart Mini Food Processor - Silver,https://www.amazon.co.uk/ask/questions/Tx2M1AEO4R9IJ58,0
what hole size is needed in a double glazed unit is it 260mm ?,PetSafe Staywell Big Cat/Small Dog Pet Door,https://www.amazon.co.uk/ask/questions/Tx2R6XRN1GAIVDD,0
Hi regarding this lens is it built in A-F? It's not like my other sigma lens ?,Sigma 10-20mm f4-5.6 EX DC HSM Nikon Fit Lens,https://www.amazon.co.uk/ask/questions/TxPYKZIJZHHIAG,0
Hello. i'm. looking to purchase this lens very soon but first i'd like to know the lens size for uv filter fitting or polariser?,Sigma 10-20mm f4-5.6 EX DC HSM Nikon Fit Lens,https://www.amazon.co.uk/ask/questions/TxKRZK1HJPUPTZ,0
Is the sigma 10-20 DC HSM lens (Nikon mount) compatible with my Nikon D300 bodies,Sigma 10-20mm f4-5.6 EX DC HSM Nikon Fit Lens,https://www.amazon.co.uk/ask/questions/Tx22NL47R32XDX7,0
Does this have autofocus that would work on my D3200,Sigma 10-20mm f4-5.6 EX DC HSM Nikon Fit Lens,https://www.amazon.co.uk/ask/questions/Tx3T8NYVPOH20M7,0
Will this lens fit a D3100?,Sigma 10-20mm f4-5.6 EX DC HSM Nikon Fit Lens,https://www.amazon.co.uk/ask/questions/TxJ5DM2I7PNH6Y,0
If i were to use it for a variety if game consoles would it work??,MULTI SCART ADAPTER,https://www.amazon.co.uk/ask/questions/Tx1N6QLVSMV6Y3A,0
Would these be good for mounting on a tripod in a bay window of a holiday home on the coast for boat spotting and general nature observation ???,Celestron 71018 SkyMaster 20 x 80 Binocular,https://www.amazon.co.uk/ask/questions/Tx3N3ZNPW00WFAA,0
Can you take the ball out and use it like normal exercise ball,Gaiam Classic Balance ball Chair - Charcoal,https://www.amazon.co.uk/ask/questions/Tx1H3HFQKE8TSCD,0
As you are sat on a plastic ball does it make you hot and sweaty?,Gaiam Classic Balance ball Chair - Charcoal,https://www.amazon.co.uk/ask/questions/Tx2OTMXW03U9GLG,0
will this lens work with a Nikon D3300 please,Tamron AF 18-200mm F/3.5-6.3 XR Di II LD Aspherical [IF] Macro Lens for Nikon,https://www.amazon.co.uk/ask/questions/TxD1UMJYDK2NVT,0
Does this fit the d40x?,Tamron AF 18-200mm F/3.5-6.3 XR Di II LD Aspherical [IF] Macro Lens for Nikon,https://www.amazon.co.uk/ask/questions/Tx2SEJFUA17STN0,0
Hi Will the autofocus work okay on the Nikon D50?,Tamron AF 18-200mm F/3.5-6.3 XR Di II LD Aspherical [IF] Macro Lens for Nikon,https://www.amazon.co.uk/ask/questions/Tx1QPCH8A2ZKYPN,0
Is this an e mount lens?,Tamron AF 18-200mm F/3.5-6.3 XR Di II LD Aspherical [IF] Macro Lens for Sony,https://www.amazon.co.uk/ask/questions/Tx36DY3NIEO35U4,0
sony alpha 230Does this lens fit a sony alpha 230? Thank!,Tamron AF 18-200mm F/3.5-6.3 XR Di II LD Aspherical [IF] Macro Lens for Sony,https://www.amazon.co.uk/ask/questions/Tx2PCJUIJ4EXFIF,0
is this full frame?,Tamron AF 18-200mm F/3.5-6.3 XR Di II LD Aspherical [IF] Macro Lens for Sony,https://www.amazon.co.uk/ask/questions/Tx22458LDMEOO62,0
I have an old fashioned 4 ring hob with 2 large rings and 2small. Will this work on my hob?,Ilsa Enamelled Cast Oron Hob Reducer 12 cm,https://www.amazon.co.uk/ask/questions/Tx2D2SGZZ4G3Y78,0
i have a frame measuring 50 cm deep x 90cm wide x 150cm high can i get a cover for this,Gardman 4 Tier Mini Greenhouse,https://www.amazon.co.uk/ask/questions/TxS745NAGQTO4R,0
Are the updates for Europe free?,TomTom GO 300 In Car GPS Satellite Navigation With UK Mapping & Bluetooth (discontinued by manufacturer),https://www.amazon.co.uk/ask/questions/TxFRSLAJ7HFU1A,0
is this powder form,Great Lakes Unflavored Gelatin Kosher 16 Oz,https://www.amazon.co.uk/ask/questions/Tx3DJTNIZD6ZC3E,0
what wattage?,Raclette Grill - Gourmet Raclette Party Grill Set for 8 persons,https://www.amazon.co.uk/ask/questions/TxFRVODI9XUMXH,0
is this oil same as 10w 30  please,Briggs & Stratton 100005E 4-stroke lawn mower engine oil SAE30 0.6 l,https://www.amazon.co.uk/ask/questions/Tx2Q2F8FDDCTYS,0
Is this edging flexible?,Gardman&nbsp;09250 Lawn Decoration Natural 120 x 20 cm,https://www.amazon.co.uk/ask/questions/Tx39RVJ8MMD8CZE,0
Does it come with a guarantee?,Garrett Ace 250 Metal Detector,https://www.amazon.co.uk/ask/questions/Tx1RS6NTDSS5IK5,0
If I bought this today from Amazon what would it come with?,Garrett Ace 250 Metal Detector,https://www.amazon.co.uk/ask/questions/Tx2H49BYVEW1Z01,0
I purchased Garret Ace 250 metal detector before christmas and i thought there was a pair of earphones and a book with purchase,Garrett Ace 250 Metal Detector,https://www.amazon.co.uk/ask/questions/TxBPZBYP2PXWQI,0
Will this work with the Sennheiser MK4?,On Stage Stands Euro Boom Mic Stand,https://www.amazon.co.uk/ask/questions/Tx30YYN48PNR9QS,0
can you use these to back up files,Verbatim 43522 4.7GB 16x DVD-R Matt Silver - 25 Pack Spindle,https://www.amazon.co.uk/ask/questions/Tx2LAXDHM8O8O2I,0
What's the difference between this and KeraFiber? (This is less expensive but is the quality the same?),Toppik - Hair Building Fibers Dark Brown 12g,https://www.amazon.co.uk/ask/questions/TxXTML6ZY1T1U7,0
What is the distance between the mounting holes?  I have holes in a wall from a previous mount and would like to match those.,Hercules GSP38WB Wall Mountable Guitar Hanger - Wood Base,https://www.amazon.co.uk/ask/questions/Tx14D5HPF5JGDLN,0
I was thinking the same  mine wasnt in a frosted bottle either - and does not smell anywhere as strong ss it should.  How can i tell if it is a fake?,Calvin Klein Escape for Men Eau de Toilette 100 ml,https://www.amazon.co.uk/ask/questions/TxJWWDS7BF90LC,0
does this come as new? also is it wrapped?,Calvin Klein Escape for Men Eau de Toilette 100 ml,https://www.amazon.co.uk/ask/questions/Tx19WNK02KMMHGB,0
Hi what shape the pool has?,"Intex Easy Set Pool without Filter - Blue 8' x 30""",https://www.amazon.co.uk/ask/questions/Tx1ME4VM7QZJEZI,0
can it be dismantled and stored away?,"Intex Easy Set Pool without Filter - Blue 8' x 30""",https://www.amazon.co.uk/ask/questions/Tx2LUS1WR3RZY16,0
Will this mirror fit a Brompton Folding Bike,Mirrycle Generic  Mountain Bike Mirror Black,https://www.amazon.co.uk/ask/questions/Tx20CPB6ILG7Z65,0
Does this slicer fold for storing?,Clatronic MA 2964 Full Metal Food Slicer,https://www.amazon.co.uk/ask/questions/TxHGZ8K8GA2G3G,0
does it cut home made bread ok,Clatronic MA 2964 Full Metal Food Slicer,https://www.amazon.co.uk/ask/questions/Tx1BKE1UO8018YB,0
Can you play this on the 360?,The Godfather (Xbox),https://www.amazon.co.uk/ask/questions/Tx2TZC8NF1NT1CZ,0
What's the best SD card to use with this camera please?,Nikon D50 Digital SLR Camera Kit Black includes AF-S Zoom Nikon 18-55mm Lens [6MP],https://www.amazon.co.uk/ask/questions/Tx2DV19YPFCHPVL,0
does it have a remote?,Lenco SCD-24 Portable Stereo Boombox with Programmable CD Player and FM radio – White & Black,https://www.amazon.co.uk/ask/questions/Tx8K6WQVTZPO4T,0
Does it have a clock display?,Lenco SCD-24 Portable Stereo Boombox with Programmable CD Player and FM radio – White & Black,https://www.amazon.co.uk/ask/questions/TxRGU2ULUQ30CX,0
How can i make sure i get blue not pink,KONG Puppy Activity Ball Dog Toy Medium Blue/Pink,https://www.amazon.co.uk/ask/questions/Tx1W2XQL79L78MA,0
Is this scooter suitable for 6ft3 height,Micro Scooter - Flex,https://www.amazon.co.uk/ask/questions/Tx3F3BAKT86BN5T,0
hi out there in vynal world i am looking to up date cartridge either ortofon om3e or audio technica at 95e what do u think best out of these.,Ortofon Om 3E Moving Magnet Cartridge for LP Player,https://www.amazon.co.uk/ask/questions/Tx3ITRIRZ4TQI0G,0
Will this fit an Hitachi ps-8 turntable please ?,Ortofon Om 3E Moving Magnet Cartridge for LP Player,https://www.amazon.co.uk/ask/questions/Tx8IRQEZ1R26TU,0
I have just purchased this item but my gerbils can't get it to go round and I have tried myself and its stiff ! Is that right ?,Interpet Kaytee/Superpet Spinner Regular Wheel 6.5 Inch (Colours Vary),https://www.amazon.co.uk/ask/questions/Tx26P7PMC7P4F9X,0
Do you have to charge it or does it just run from being plugged in,Bestway Sidewinder AC Air Pump - Black,https://www.amazon.co.uk/ask/questions/Tx2H11VJHBAEHHV,0
Would this be suitable for gravy,Emsa 502664 Eleganza dishwasher proof vacuum flask 1.3 litres stainless steel,https://www.amazon.co.uk/ask/questions/Tx2MOX371JTPC5H,0
Hi Can someone clarify that 1. This will be compatible with a Polar Watch FT7?    2. Can be worn whilst swimming? Thank you,Polar T31 Coded Transmitter Black One Size,https://www.amazon.co.uk/ask/questions/TxFO77NUFLIT84,0
Does the old steering fluid have to be completely removed before adding lucas oil 10008 power steering stop leak? or can it just be topped up?,Lucas Oil 10008 Power Steering Stop Leak 355 ml,https://www.amazon.co.uk/ask/questions/Tx1PEO1CYNSARWI,0
Would this radio be ok to use on an open air market.,Roberts Radio R9993 Portable LW/MW/FM Radio with Headphone Socket,https://www.amazon.co.uk/ask/questions/Tx2CYY5QCJWHR3F,0
The listing says the radio plays fm/lw/sw is am covered in this?,Roberts Radio R9993 Portable LW/MW/FM Radio with Headphone Socket,https://www.amazon.co.uk/ask/questions/TxYO4M73154I5D,0
How long and wide is the ironing area of this board? The Amazon page shows 50 x 12 cm but also 60.5 x 13.5cm! Any help would be appreciated.,Leifheit Sleeve Board,https://www.amazon.co.uk/ask/questions/Tx34KGT64Q0RJOV,0
What size filter for a Nikon d5600?,Hoya 55mm Pro-1 Digital Protector Screw-in Filter,https://www.amazon.co.uk/ask/questions/Tx1TKHTJU3X06DK,0
What size would I order for a chihuahua,Simple Solution Disposable Female Dog Diapers X Small - 12 Pack,https://www.amazon.co.uk/ask/questions/TxJVANMOXLTUZG,0
does canon eos 5d mk1 have video rec mode?,Canon EOS 5D Digital SLR Camera (Body Only),https://www.amazon.co.uk/ask/questions/Tx2QFCA0MSES7KF,0
My elderly bose recognises the cd then just carries on spinning. has anyone experienced the same problem and did this product cure it.  thank you.,CD Lens Cleaner,https://www.amazon.co.uk/ask/questions/Tx30A4TYJQ3L9VT,0
